User_ID,Product_ID,Category,Final_Price(Rs.),interaction
d9b27cae,9f3b277a-9,sports,214.57,1
23b03fac,df454d33-a,beauty,12.22,1
b97ada3e,ad544888-c,toys,369.97,1
4d481030,0461bb46-9,home & kitchen,249.51,1
fca884d2,ec298b70-1,toys,44.59,1
d5762773,b06f4427-0,electronics,39.08,1
4d2c701a,d6fd4ffa-b,books,184.5,1
9d75a469,21e66fb0-8,sports,17.84,1
b848073a,1c5dc486-3,toys,289.85,1
83ca1c02,b9a0b553-3,beauty,49.52,1
3bb68633,527c6afc-d,toys,23.91,1
6c24cb73,29fd9f4c-2,electronics,315.17,1
888f0c0c,9dd6fa49-2,home & kitchen,273.8,1
e38b857a,fa9b0c94-c,home & kitchen,208.82,1
f88d9ff6,898d3b83-7,clothing,150.43,1
044aec61,3bac057e-7,toys,72.51,1
8f328c6a,4c32a366-9,clothing,231.43,1
088e7c77,a599e26a-7,toys,266.1,1
bc9e7036,2d6d02c8-3,electronics,340.7,1
9c15f01a,a57d6d95-d,toys,316.26,1
ec2e8c2b,9f8a2ddf-4,home & kitchen,273.95,1
7a0ac843,1cc77022-7,beauty,278.49,1
d90a3d96,1754a1c2-0,electronics,97.39,1
e03f2fdc,39dbd736-8,home & kitchen,18.66,1
21946755,75b4dee8-f,beauty,286.63,1
82df795e,21cd54a6-b,home & kitchen,121.78,1
5dee981a,fe8c0849-5,beauty,143.31,1
3e68b451,40253e54-c,home & kitchen,305.29,1
e03911fb,bdcbf1db-5,electronics,213.77,1
aacab2f6,3aae97ce-e,toys,248.35,1
041ccaac,397a849e-9,home & kitchen,457.3,1
c8c57043,5e8d2fa4-b,beauty,331.79,1
bbcfa0fc,fbe0711d-8,home & kitchen,318.52,1
4e5efb67,f48ee0b6-4,books,98.06,1
04b3b0ae,3153fc70-c,sports,82.19,1
c18db35e,df647eab-1,sports,169.54,1
e021ffd9,1094a34f-c,home & kitchen,51.61,1
5f605a18,06e64a6d-9,home & kitchen,139.62,1
5f7fa070,5256329a-b,electronics,141.48,1
d995d10a,94d1d4e5-8,sports,80.67,1
dd88caa9,346ca473-d,sports,356.47,1
931db1ae,c0b2e627-a,home & kitchen,265.73,1
d609c578,e86bbd6a-c,electronics,411.94,1
5f28d20d,9e362869-e,home & kitchen,296.07,1
9ab109a6,14f61c03-2,beauty,108.85,1
72d22971,d415a5a0-0,home & kitchen,321.55,1
0bfeb002,13e61b83-0,electronics,400.57,1
eb8345db,0a207bc4-2,home & kitchen,213.22,1
cb22dc9d,966fffa4-8,clothing,403.2,1
8e766f32,73b70ac2-6,toys,340.82,1
2db259c4,e4712712-5,clothing,13.88,1
33af27e1,1be08cb5-0,beauty,289.46,1
6f731519,26f79595-6,books,204.22,1
9e0d98a7,da3142f3-3,clothing,223.73,1
3a3e2372,1c112403-d,sports,107.22,1
87347c2e,ea327b14-f,books,31.32,1
2e19e8b7,b5f17aa1-3,clothing,330.43,1
5ed3f96c,27f8c0d1-a,electronics,162.18,1
43dd49d4,616ab617-1,electronics,342.24,1
5e6c1d1c,1db0a0d7-d,sports,172.15,1
1b4ce378,a45383ed-9,clothing,92.53,1
5a5e5be2,36253681-2,beauty,316.62,1
ee51a889,5211bcb4-4,electronics,277.72,1
3b6187d3,936b1b79-4,beauty,137.33,1
2d95c0e0,45eb8579-5,home & kitchen,319.83,1
e6296714,3df45155-a,beauty,58.11,1
84e5815f,7b21851a-f,clothing,66.25,1
f3cc28a1,6f35afb4-0,sports,345.66,1
74a79c20,3b81e1b0-2,beauty,127.54,1
4e2147a2,6f80640c-e,beauty,91.32,1
fdbb057a,c92cf5c0-2,clothing,115.34,1
4884a43e,dd4ab37f-9,beauty,315.76,1
a3636616,9f50736e-b,electronics,428.77,1
d8332547,d6e2737f-c,electronics,82.97,1
5ad47c7e,8b9e7563-e,clothing,219.81,1
9983f3fd,027fc4d8-d,clothing,146.75,1
89368ede,e31e4665-3,toys,52.04,1
7fb18eb2,6bcafd23-8,beauty,345.49,1
a8fc7be9,94db1f71-4,toys,46.2,1
bdd7eca6,468410b1-b,sports,347.02,1
2e35be56,523b5770-d,sports,184.43,1
a3de9f0e,c86217cd-2,clothing,181.76,1
31b3a467,a7f2a6e5-d,toys,133.63,1
73e3bfdd,916c2bf4-7,beauty,109.88,1
29aa9b2f,f412ae56-7,clothing,325.67,1
ba0825d1,89e30633-9,beauty,357.62,1
6885f20e,ab9809e2-9,sports,81.79,1
a4ae5a91,8b6956ef-0,sports,338.83,1
ab62ed9e,e2ea7af7-9,beauty,101.25,1
c018f6d8,6ab73ad3-c,beauty,261.7,1
4515f435,a3592481-b,clothing,247.81,1
d45acca2,87a2c25d-1,home & kitchen,283.15,1
5aa5b49a,03645f13-2,beauty,346.31,1
5f938952,81601d96-c,sports,43.64,1
aa265452,6b482363-8,home & kitchen,229.81,1
a12bcc72,62f53ba1-6,home & kitchen,279.37,1
f444bdd4,1a2c6fc4-3,sports,188.57,1
d1192abc,3c244368-d,sports,340.41,1
ac07a758,7cd8f2a8-d,beauty,44.09,1
a5f68cb7,516465df-c,sports,108.95,1
dc0c9f8d,4c20f3a2-4,clothing,241.17,1
e3c0569a,a3bb0ee7-6,sports,203.69,1
7cdc9e1a,8fb834c6-d,books,374.05,1
dbcb14fc,c7432ae5-d,beauty,101.83,1
dd08c8a2,b4683e3f-5,home & kitchen,307.51,1
ac61f504,c6678dfd-e,beauty,150.29,1
2dbdb640,d1a4dd43-b,toys,273.85,1
fc5376e9,05276afc-4,sports,251.82,1
e8aaaa1f,d0feadab-5,sports,248.99,1
43f041a9,b23e0152-d,clothing,152.86,1
af40803c,fd3499b4-a,electronics,297.87,1
cc22e521,99c4efc0-3,sports,92.95,1
93b27ac2,590b8280-4,sports,347.05,1
6d749b0d,f007440f-4,books,10.05,1
db854f27,0afa4ac3-f,toys,119.8,1
e5ce3b3c,36d673d6-b,beauty,374.35,1
5afb864f,2ab88ed7-e,books,49.05,1
c246cba9,ede349c0-3,toys,45.98,1
8daa1ef8,fc66d1b9-d,books,336.45,1
b423a542,b34b4437-c,home & kitchen,471.15,1
c3a12e7a,6d0c7871-b,home & kitchen,47.29,1
9114180a,0c788a9d-f,beauty,232.29,1
3ccd93cb,df7fe53a-3,clothing,437.15,1
e9541774,cd56e7a6-9,clothing,129.36,1
0e01ba85,fc24fdb7-0,beauty,240.51,1
dfb1c808,99312242-3,beauty,66.82,1
3d9773a1,04e031b4-7,home & kitchen,54.06,1
f3372a06,ceac98df-1,home & kitchen,418.85,1
4356aab2,bd178e35-6,sports,307.43,1
03fd5c2d,5933b2dd-2,sports,425.83,1
94f5f92a,4ecdcc3c-d,electronics,351.43,1
becaf4c3,fde4af99-e,electronics,394.92,1
db686a27,ce8d953e-0,toys,157.86,1
d0787b1a,74f9d647-0,sports,463.79,1
0d8c2f9b,54c6c382-8,beauty,191.0,1
9ddc1221,4ae6e368-7,books,26.05,1
b2412a5a,bb939790-9,clothing,383.02,1
9807ab52,fd5ff259-b,clothing,374.97,1
5679d9a7,45a890f4-2,toys,146.38,1
aa3a7b58,ab4b088f-1,toys,64.54,1
e26fb2b1,edcf8345-f,sports,181.2,1
c48e044f,4ee44cb9-b,beauty,334.08,1
4e3dd393,ac890a55-a,books,295.74,1
aaab97bb,b7ddde9c-d,toys,323.74,1
932de343,0b325fcf-3,sports,212.6,1
df564d61,e9916462-0,home & kitchen,388.6,1
d6b7aa1d,2a8e2f78-1,electronics,172.64,1
65cfd186,062b2e28-5,books,85.65,1
9.34E+83,e80188fd-b,toys,325.78,1
ad920469,5ee2c43a-4,clothing,384.55,1
5840fb85,a0ad1806-c,books,218.3,1
0ce757f0,791f0dd9-1,sports,420.81,1
3c7fc849,8bf6dbe2-e,home & kitchen,22.9,1
56e37721,4d852084-c,home & kitchen,90.24,1
a81c78ef,705d8bd6-e,sports,117.91,1
d72ba85d,d14ce47a-e,beauty,291.84,1
41675c87,fa938c93-7,beauty,450.24,1
5e539ac8,0a815ba8-4,books,279.93,1
523cceca,0a39160c-f,electronics,327.61,1
b110fa93,2c770b54-1,home & kitchen,326.69,1
81ce1f35,1eeee585-b,books,211.84,1
04bcfff8,1a8229ee-a,beauty,16.99,1
ff9c4ba6,bac7facb-1,books,386.98,1
7050349e,cc0167d3-4,sports,221.22,1
c53448d0,3f842f24-8,beauty,55.84,1
b9693289,cd6bbc83-e,home & kitchen,312.24,1
03563bc9,d7510d30-2,books,110.64,1
7152cc07,85f214bf-1,clothing,443.99,1
87cd766d,ada798d8-7,books,83.04,1
0e64bfe5,fc0f7387-2,books,155.9,1
7e725db9,7b620e7c-8,clothing,268.29,1
eb01d335,5e0804fa-9,clothing,104.62,1
3a564d70,630e08f4-d,home & kitchen,351.19,1
36f7dbc7,9326646d-7,books,35.55,1
72ec970d,fc1ec9e9-d,beauty,418.11,1
b8325c50,5c071a3e-3,electronics,54.37,1
d73be10e,eb2fb3d1-7,electronics,254.76,1
e36f2bb0,fb339072-0,clothing,53.3,1
877a2ffb,be87620f-9,toys,175.79,1
6b65ac71,5b7987b2-2,toys,429.74,1
3df3017f,6a90f71c-1,beauty,256.32,1
de21a529,6c3e6be6-b,electronics,260.11,1
4d1703a4,34578a9e-2,toys,219.69,1
ed900f52,38f70e29-6,beauty,321.92,1
ecbf0669,d45881db-8,clothing,198.64,1
d87a2060,16fda4a4-4,toys,11.54,1
47f1f74b,3aa04295-7,home & kitchen,296.57,1
c5772653,080a1588-6,books,158.64,1
edc1d507,e01a29bc-7,beauty,97.82,1
ebded5a7,7f4e3932-a,toys,221.04,1
a1279ac2,934af6fa-9,sports,231.42,1
363fe23b,713d5f95-d,books,305.27,1
d1f2a5ba,35bf1d25-e,toys,36.59,1
34c8ee63,e2cad399-f,beauty,12.45,1
8633d8a2,fd62a479-8,clothing,83.17,1
54b00d9c,af094393-c,home & kitchen,350.37,1
0418a2c1,49d274a9-8,sports,98.36,1
cb6dff71,0e29a6fa-2,beauty,351.28,1
3fff6cb5,14634891-f,beauty,339.8,1
cb0b0a9f,921cad79-9,home & kitchen,312.49,1
9153c543,6eed063d-8,home & kitchen,242.61,1
b17a50cf,76d6e659-f,books,126.51,1
e8c697cd,4c54bc3f-1,beauty,247.73,1
10ed87b2,9a339c33-e,toys,231.09,1
70e58e3b,6a8083d3-7,home & kitchen,334.09,1
770d352f,4e37126e-2,beauty,275.43,1
d689fa61,ab0bb71f-3,books,295.14,1
a6d9af95,6e814027-4,sports,70.52,1
ee1350fc,c57a437c-b,home & kitchen,464.61,1
77de2b1d,6b72dfda-c,clothing,24.39,1
d06eda6c,d289d18d-5,sports,264.9,1
eb93c677,be1966eb-d,clothing,171.82,1
6b58c722,e0798a1e-4,home & kitchen,27.84,1
d4315620,1537c930-7,beauty,168.01,1
7691b7c9,0ec45da7-5,electronics,136.35,1
1e119afc,5968e23a-f,sports,66.04,1
592685a3,183d23fb-b,books,161.32,1
6e2d666a,4ce71e3b-1,clothing,230.09,1
97d651f2,b5f6a3f5-4,clothing,14.37,1
e05135b9,b376b897-5,clothing,123.37,1
25a1921e,337e0f42-b,toys,313.14,1
835ca3bf,e0d9a8f7-e,electronics,33.13,1
833c791a,c9ab8562-0,electronics,446.11,1
a105f661,3f9836de-1,sports,69.41,1
bcc6717f,71a834ba-5,books,76.17,1
52afc672,13bca435-3,books,332.47,1
24f2c911,862a9954-7,beauty,251.09,1
1b0c9fd0,eb3a18a3-c,books,70.54,1
6b7e7043,05b50e6a-0,toys,105.66,1
82866e0c,6492654a-a,electronics,410.94,1
a4f4d94f,b848fedb-4,beauty,284.71,1
9179113d,74a1e24e-f,books,247.53,1
c8d1da59,da7b19b9-e,clothing,46.3,1
90062c17,9.11E-03,clothing,354.35,1
725b0c84,06b288a3-1,clothing,360.98,1
cafca141,2cc466c8-3,books,94.5,1
2ad90cf7,c8dbe801-6,home & kitchen,21.54,1
2dbcadea,1d6ec559-1,toys,13.4,1
e37338ed,0879e7a2-3,sports,233.79,1
fb17e261,21f1ffb4-5,electronics,267.18,1
e953a168,909e867e-a,home & kitchen,106.33,1
6f22d0f4,974faa53-8,books,338.11,1
1d360f7f,d4274eed-2,electronics,34.87,1
18a5f861,ed5918a0-f,home & kitchen,175.87,1
1a6daf28,65d571aa-f,beauty,133.03,1
d6a3d49e,b71df685-1,home & kitchen,90.33,1
fde7243f,2d2a8bb5-4,home & kitchen,116.95,1
96221d7c,b9f308d2-3,toys,19.31,1
f9632dc2,bccfc6f0-b,sports,237.09,1
70152275,44966d58-e,clothing,100.54,1
4e5b9aa9,9a47068b-3,beauty,108.14,1
4c326c0f,5a8fe0a0-4,sports,286.23,1
5bad336b,fa789197-d,home & kitchen,284.64,1
c87cdd9d,8bf1214c-c,books,55.35,1
967cbc43,c5e4d064-f,beauty,210.86,1
67373c9d,c4e3be90-8,books,150.73,1
3a9963e9,5140fdf2-0,sports,210.49,1
2d841a95,b1aefea9-0,books,324.33,1
647d7e1f,3c274f70-1,sports,208.39,1
6728981a,7d22dcf8-6,clothing,131.18,1
9c17a640,41474000-7,beauty,323.48,1
53df76f4,e957083c-5,home & kitchen,397.31,1
de6605d5,d81f1f28-e,electronics,45.73,1
74c7c480,0fcd357b-3,toys,273.54,1
85c628f0,d30ee264-9,toys,182.16,1
c5a1e762,d2e653f1-1,books,392.8,1
3eda4c58,bd0ad888-8,beauty,89.63,1
89ff2ff1,74ebdb33-e,beauty,471.43,1
918a4789,3cb64c8f-3,electronics,388.31,1
a2f07ba8,b87d7e2c-3,home & kitchen,230.47,1
3a478a5e,891e3976-2,sports,358.38,1
faafe05b,d52923e3-6,sports,216.26,1
15b5e873,273ce285-f,books,150.18,1
c09f2d77,a60cc9d5-b,clothing,232.34,1
2213103b,c562dbd0-9,clothing,375.81,1
08d32336,14c148fc-3,electronics,39.31,1
edfc7dec,0983e6d6-b,clothing,86.91,1
c203821f,49360ce8-1,electronics,144.04,1
997b3f50,7af8b67f-e,books,346.45,1
16589213,004ae9eb-0,electronics,61.27,1
ed69d7a0,9cd2cba7-7,home & kitchen,133.0,1
fb789539,2d07d366-7,toys,391.96,1
70a67b9e,74577e64-d,books,201.81,1
9b269748,8289aa1a-7,beauty,166.4,1
4f842250,9b4f9de2-1,toys,408.99,1
97e2632e,73b63a9d-3,beauty,136.6,1
4318409,a23c4e84-f,books,231.58,1
3822b8b3,af7bd15a-8,clothing,107.81,1
4d16cbf8,1fff4ff8-8,books,298.47,1
486ac471,817c1d74-7,beauty,83.41,1
655c0afc,19592ee3-5,sports,312.43,1
bb5cf4a3,84844630-e,sports,294.79,1
52186fe6,c0cc6bff-6,books,147.26,1
349248b9,a64f4cc1-1,beauty,335.03,1
e616fbf7,c434508d-3,beauty,127.78,1
a129dd13,34f01a02-c,clothing,58.3,1
430033d1,8ab203ed-0,books,72.96,1
1739fa0d,6ffe0b61-d,books,118.81,1
f4d46444,482d9eb4-d,home & kitchen,296.79,1
45e86006,668aa034-6,sports,287.98,1
e9be0cb1,aa3dbf64-5,sports,207.06,1
0125f947,50889b27-f,clothing,162.21,1
23e711df,b683ba73-5,beauty,294.81,1
6377eace,d45b8dc8-d,beauty,80.0,1
d0c6808a,4f7e965b-1,beauty,122.1,1
4.29E+09,787ca917-e,home & kitchen,187.5,1
387543ee,e80edd02-2,beauty,456.78,1
611f07b5,62b4ee7a-6,home & kitchen,150.27,1
bebd92ff,6b55c0d4-0,books,283.99,1
f6c2e5a1,da046af8-6,sports,93.08,1
85531bb2,d166d0c2-a,clothing,163.22,1
acf7144e,8da332da-a,sports,183.62,1
f3e36ce3,79dc5c00-8,books,65.08,1
d2522951,0bec836e-1,clothing,235.46,1
8c9ad053,0b8e93ab-1,home & kitchen,293.99,1
e49bbd21,0aa405c8-b,sports,30.83,1
f7ed4253,a839d7a6-0,toys,220.9,1
80761d7b,4b7aeeb4-d,toys,268.14,1
221a9af4,9248f11b-8,home & kitchen,54.03,1
d492b6d9,4284ba03-7,home & kitchen,62.15,1
86488cc7,4096a452-0,clothing,37.48,1
95f62610,03504d8a-d,home & kitchen,127.35,1
750418a6,a38fa435-4,electronics,98.25,1
9f79dd77,748793a0-2,clothing,110.58,1
ba9710b5,117417c1-9,beauty,67.93,1
0ec44907,731bb929-8,clothing,113.97,1
5132665b,5beb8bd2-0,home & kitchen,182.35,1
ae025f67,dc3598ed-4,clothing,167.32,1
9b715e89,c850d4a5-9,clothing,15.45,1
e1c29bb9,3ee7c3f5-1,beauty,67.02,1
001ae40d,6e5a726a-a,sports,345.93,1
f30aa764,b9394d22-4,home & kitchen,70.5,1
eed1708f,0903f466-f,toys,53.2,1
24adcd0d,ccf9f689-6,home & kitchen,31.09,1
7509b3c7,31bc3b59-3,books,297.48,1
33ec4e9b,708ecda7-d,sports,416.88,1
b6f51cc8,17c0c091-5,sports,9.55,1
55238433,1dd30373-6,sports,183.81,1
f85e08f6,f9379563-e,home & kitchen,18.14,1
957d92dd,2dd1d448-8,electronics,146.19,1
45e5b448,f3a1636e-1,electronics,336.27,1
3d834a66,97e677cb-6,home & kitchen,445.83,1
6845f31e,eb1479f3-f,sports,11.06,1
f7d8a36d,0b599874-2,books,23.11,1
6b3a0e77,0fc0a3c3-d,beauty,137.04,1
09b07954,eb6be1ca-1,sports,300.3,1
cfda6436,66c83748-3,sports,153.13,1
9bc061b4,7de11438-b,sports,114.35,1
453e4fd0,0c98dbfb-1,home & kitchen,213.35,1
389887c2,67dad671-2,books,53.68,1
9e8c74ac,8ef678aa-9,beauty,264.92,1
a6324daf,a49fddcb-4,toys,401.0,1
a587259f,1ef0156f-7,beauty,292.74,1
124627c9,2f9f2265-e,clothing,184.09,1
dc743e0d,73bd35e0-1,clothing,313.85,1
f422fc68,34e02965-3,toys,96.54,1
a33d1a46,2c952a50-4,clothing,374.37,1
69e7e61b,99f2f294-d,beauty,393.95,1
238fba4a,de463b7d-8,beauty,124.21,1
07da90ff,ad7ec721-9,books,102.55,1
afaf6aa9,6b20bcd6-4,sports,224.83,1
23e6b564,1155fc55-5,home & kitchen,54.3,1
fec142e5,1ceb87ae-e,electronics,230.04,1
158b7b45,26be4ef8-4,books,466.62,1
99d5de94,427e49a5-7,toys,231.84,1
955f7594,73cded42-c,beauty,87.17,1
c0c7dcc8,5adb772f-b,beauty,162.82,1
a2cfce14,a371102e-f,clothing,153.41,1
da7bc76a,e88dc97f-5,clothing,492.41,1
abc4d497,1e61b452-a,clothing,95.53,1
76a0bc6e,bbc7195e-8,books,191.11,1
18ce10b0,c7dba5e8-1,toys,123.68,1
1332dbc8,5ce04406-8,toys,106.14,1
9e576059,f825c098-f,toys,222.63,1
b4ae2cbf,d2c5913e-a,home & kitchen,190.58,1
22830113,de19ae1f-a,beauty,245.73,1
70ece472,46af5cdd-0,electronics,216.74,1
148aa401,a135c362-c,clothing,95.38,1
5437e569,7bc64761-0,sports,83.14,1
892659a7,7da00e52-a,home & kitchen,234.84,1
56c5b09e,090421d9-5,books,89.73,1
fdd35ce2,55b6d10e-3,toys,108.45,1
841dfed4,cafa45f9-e,books,317.18,1
a6868963,bb656f87-5,sports,162.54,1
62577c4e,ebfe5119-f,toys,141.15,1
6dc093d8,3825f76f-9,beauty,449.8,1
7d08e51f,bc84ed28-8,sports,200.51,1
b11ef3ae,6b3feb11-d,books,169.96,1
e4ed1209,f10f6e27-5,books,107.85,1
ac481530,3df02c31-e,sports,224.58,1
ff45dc2b,09bfc749-2,clothing,135.05,1
066dce62,e4637676-9,beauty,20.94,1
67c5fdf4,4885fdf1-e,books,39.42,1
4945f220,50996230-2,books,438.59,1
144ac601,708ad704-6,home & kitchen,154.7,1
a5973501,d29842bf-5,electronics,217.62,1
594531a2,3a3431c0-1,clothing,462.61,1
aa273462,fac92d7f-e,clothing,139.26,1
0e3e47af,1fb11b6f-9,books,130.34,1
1c87705a,a2f9f3e2-7,home & kitchen,120.89,1
0aa5caf4,0e8cfebd-e,books,46.11,1
04d6d800,5d9ef960-1,home & kitchen,424.58,1
a1fef607,5f71ad74-e,home & kitchen,210.79,1
bb5d2619,ad3c9d8d-b,home & kitchen,24.42,1
ebce6cad,f580de18-9,toys,71.75,1
f4d7018c,02b3f5ae-b,beauty,20.23,1
a18d5bb4,2d8544d7-8,electronics,230.81,1
529c1482,b9507324-c,books,234.39,1
41b1a40a,bc3a7a7a-1,books,107.26,1
5d5b3af7,46067a09-f,books,196.59,1
cf860583,1d980ea4-a,electronics,82.94,1
06c01585,09a09097-c,electronics,342.24,1
e3bbe9a3,49908afb-9,books,428.84,1
93a62d8a,aa684113-0,toys,197.01,1
fa1105cb,9675e013-e,books,83.0,1
ee01470d,4ee8e600-b,clothing,334.13,1
11541d26,b8eabdb6-0,sports,327.24,1
6635bec7,1202fac1-8,clothing,120.29,1
355f934f,07c8c702-1,home & kitchen,250.92,1
2498a9ec,ee5461f9-5,beauty,54.95,1
ddb4486a,6a51da27-0,beauty,358.24,1
93d032e8,c06702ca-7,home & kitchen,102.47,1
891b68a1,1c418a9a-f,books,196.72,1
3908e634,5c275a49-6,clothing,340.56,1
49efd7a0,36c32f94-e,electronics,115.99,1
6cd8aca2,e9f16b04-b,clothing,407.36,1
2dd4607e,1913b9f5-f,toys,394.67,1
ea3feaf3,c5776e2b-0,electronics,249.98,1
e92363ff,bb2afb7b-9,sports,14.29,1
267cacf2,0db55b23-5,home & kitchen,12.81,1
0599c907,6dd643ff-f,sports,336.97,1
73aef733,89c2cf5c-5,beauty,214.24,1
65c000fc,3c2c7bd1-a,toys,281.25,1
f65fa62f,8d6a12a7-0,beauty,186.79,1
9a297ab5,a463e1e2-5,electronics,111.29,1
b78454f6,e8bdd051-c,toys,200.62,1
0d3b08e0,c33a593f-6,books,421.94,1
0bae38c2,9df55aea-0,sports,135.6,1
50a7e7f0,230d9649-c,home & kitchen,49.1,1
47154b02,56e22c85-1,clothing,77.91,1
44b22350,fb547ae4-7,books,266.3,1
79e6668b,81aa1299-5,toys,430.76,1
59417bfd,d0e09be9-c,home & kitchen,131.62,1
0f2949c3,1626312c-c,toys,68.07,1
b3353bb8,aed2d726-1,electronics,242.41,1
762d6bf4,f9a4c648-b,sports,124.01,1
be5f7f30,55781174-b,toys,51.09,1
7c19312f,ae06fbe8-0,clothing,151.48,1
3ce1ce0e,594ef637-c,clothing,421.59,1
54a54d00,ce5bfe4c-0,home & kitchen,115.35,1
e7b928bc,8e83d866-a,beauty,359.49,1
c2c6ce62,02cefb6b-a,clothing,248.03,1
c0452a94,6dd487cc-4,beauty,217.35,1
5d999231,65c19c36-c,books,96.58,1
7d7a97d5,9b5e7055-7,toys,352.6,1
5a96e989,3e65294c-d,sports,338.75,1
737023ad,d45c3dfa-8,toys,373.94,1
2d1dbbf3,26348ec1-0,electronics,328.63,1
dee35fc3,61556376-b,home & kitchen,50.36,1
cd986aff,4e670a5b-8,sports,283.97,1
a6e6f97d,0ac98a57-a,books,144.67,1
7c55fcf1,003d1f09-c,toys,172.15,1
586c3197,0595e396-b,sports,204.87,1
b1e0160e,ea6be03c-9,sports,180.62,1
c9d0d662,757cdf83-b,sports,318.33,1
18b2a6ae,5a4aba10-8,toys,373.65,1
85bd0114,c54c70f9-c,clothing,253.04,1
3569a81f,a567dafc-5,home & kitchen,296.22,1
d8e94022,fdcb2e14-f,toys,36.39,1
4ba91354,8e910cce-9,home & kitchen,209.78,1
47f7f0af,3003f89f-c,clothing,121.92,1
7432f04c,7036a176-4,clothing,41.68,1
53449dab,00b3c8d1-b,toys,432.76,1
0e7c9f35,bf26daef-1,home & kitchen,341.64,1
e4b9a3e4,2cc13aac-d,beauty,91.27,1
374ece51,7c7054b6-b,electronics,18.15,1
dce2214a,6e609028-f,toys,16.57,1
5bbe6af5,7e940f3c-8,home & kitchen,353.49,1
731ccca0,5ad070b1-8,electronics,237.97,1
14c9d3be,24cde985-c,clothing,306.48,1
68722b9b,67d7c91c-b,home & kitchen,491.7,1
328d03d8,20c99ee6-7,clothing,260.12,1
aaf45c40,f0b7f510-3,books,341.83,1
4a81e87c,e18a5897-c,electronics,38.72,1
d3824307,ab613eea-c,sports,234.9,1
c49a098e,7f0a5173-a,toys,191.7,1
215a7f76,c8df4458-3,clothing,138.95,1
52cb0816,2cf0d432-8,electronics,276.43,1
8ece3add,bfd85ecd-1,beauty,20.62,1
dfa87884,e5714c84-9,electronics,205.14,1
df6c7670,6a06a69a-b,books,44.89,1
ce4f5068,ac7bf91d-0,electronics,30.02,1
9a717b4e,12ca96d3-8,electronics,78.6,1
e2d9e617,6f3a6478-1,books,54.59,1
a6a91079,8ef22240-7,books,101.69,1
0a6712c8,ce0d6be8-5,clothing,322.12,1
8.59E+11,1005ef1b-8,beauty,73.6,1
83d70d13,2bff9cc4-4,home & kitchen,9.31,1
8d99e314,9f6995da-c,electronics,237.48,1
cd42d714,c0062d3e-a,sports,65.67,1
1d0d42ed,819cf080-c,toys,409.44,1
e8e2315a,3907e89b-b,electronics,382.07,1
fc8a5cc8,8ab8122b-7,clothing,159.9,1
ea60235a,b5f03124-1,clothing,289.22,1
4bd289dd,81792d61-d,clothing,84.9,1
2928d620,5b4b2513-5,beauty,343.01,1
35f185be,62fa448b-9,home & kitchen,301.37,1
63458493,a076e727-e,electronics,51.34,1
7019cdea,85ce9a52-3,home & kitchen,228.7,1
58ced1cb,13c71160-0,beauty,142.27,1
ce979d6e,aac59317-7,toys,221.76,1
e45dfd34,6e2c6f03-9,home & kitchen,73.67,1
b080fc6d,0907acd4-7,home & kitchen,119.42,1
45251ee1,7439579c-8,clothing,247.0,1
4413e887,e4c206e9-f,sports,158.67,1
16c8c193,1e6bef43-b,books,118.16,1
4e664463,8f262ef1-f,electronics,149.1,1
e95af48a,bb0b56a8-0,electronics,199.44,1
480c40b5,c65f5cbc-4,clothing,7.69,1
1d08f709,3ce3e465-d,books,353.97,1
aa95dfa0,0dba9639-a,home & kitchen,171.79,1
8f9d6293,8.63E+02,beauty,235.09,1
6aa4872f,ee1c7116-f,books,175.0,1
d3f9e528,339b8269-a,sports,15.61,1
b24dec19,bb49caa3-2,books,263.82,1
527b7e45,bf113b2f-5,home & kitchen,213.59,1
90d0871f,6ad232d8-0,electronics,110.89,1
4d00dadf,8adce88d-f,beauty,281.71,1
633b01bf,825343f1-0,sports,40.35,1
2.14E+173,860e5dd3-0,books,435.96,1
0049cde2,99ec5f3d-c,electronics,147.36,1
3cd036f6,9eab942b-0,sports,175.64,1
dadef6c9,ec854f0f-d,clothing,328.06,1
9044045e,ebe8b43b-c,books,159.01,1
ba004604,828e8cf5-8,electronics,276.67,1
e2887ed0,f0fdca6b-4,sports,241.56,1
66ef6895,f852678c-a,home & kitchen,199.77,1
1c959928,d3a06e65-a,books,226.65,1
93074b88,d587cd2f-2,books,216.87,1
1ae291af,d8519efa-7,electronics,215.15,1
1f830c14,5aca3424-d,electronics,117.91,1
e9b7da04,ffb9c83c-f,books,355.36,1
c89e560f,fc9b7220-8,toys,137.79,1
a04400d0,ff1218f2-a,toys,357.63,1
183b54fb,7c966874-4,sports,153.31,1
0ea1f885,0c723758-5,sports,381.38,1
5ce6d140,4dad1419-5,toys,210.42,1
6.55E+07,c8128ce6-f,beauty,279.68,1
e041ced0,3db407ae-2,electronics,163.19,1
4a680801,7105de94-6,toys,101.9,1
0102cb1f,8be86f7a-9,beauty,189.62,1
4b8a3ce1,50c30ff3-4,home & kitchen,44.29,1
9195a0ff,fd65745e-3,books,294.66,1
b77f7694,57b42657-b,clothing,148.8,1
1cf3407d,9d5fbb5c-8,toys,112.43,1
781b02f1,c4f93075-e,sports,363.11,1
d4f497b2,d9ac2b55-c,home & kitchen,431.29,1
8f95228a,ad17107c-3,sports,243.51,1
6365cc96,43f505c8-6,electronics,18.7,1
f1fd4710,c2b44056-b,home & kitchen,205.03,1
